,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,is_translator,protected,verified,description,target,account_age_days
9010,431,5690,6419,0,33,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2240
9011,418,4572,5245,0,28,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2239
9012,1,116,633,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2238
9013,1,118,635,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2238
9014,34,50,522,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2238
9015,1,34,631,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2238
9016,30,1098,1916,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2237
9017,13,675,1908,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2237
9018,33,1106,1879,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2236
9019,10,219,596,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2236
9020,74,591,1062,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2236
9021,76,342,834,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2235
9022,8,61,542,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2235
9023,520,886,2001,2,21,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2235
9024,152,510,1338,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2235
9025,25,211,924,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2235
9026,128,696,1985,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2234
9027,30,274,1310,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2234
9028,215,1158,1545,0,21,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2233
9029,275,1155,2001,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2232
9030,23,49,571,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2230
9031,134,785,1876,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2230
9032,30,1145,1903,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2230
9033,25,1061,1874,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2230
9034,6,244,868,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2229
9035,128,298,1105,0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2229
9036,29,1171,1888,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2229
9037,39,628,1842,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2229
9038,466,948,1192,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2228
9039,60,277,1094,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2228
9040,482,466,762,2,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2227
9041,1224,1494,1956,0,50,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2225
9042,29,1239,1923,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2225
9043,176,889,1690,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2224
9044,39,766,1947,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2224
9045,216,27,129,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2223
9046,64,958,905,0,36,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2223
9047,15,100,488,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2223
9048,131,813,1866,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2223
9049,92,806,1865,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2222
9050,145,479,1124,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2222
9051,137,96,411,1,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2221
9052,114,662,1844,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2221
9053,250,426,1833,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2221
9054,77,1226,1959,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2220
9055,113,561,1371,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2220
9056,99,718,1891,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2220
9057,3942,72,88,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2220
9058,127,327,871,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2219
9059,201,305,834,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2219
9060,235,120,544,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2219
9061,252,385,1071,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2218
9062,185,415,1103,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2218
9063,212,450,928,2,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2217
9064,84,816,1878,1,5,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2217
9065,256,227,1413,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2217
9066,21,239,1045,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2216
9067,106,1270,991,0,16,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2215
9068,35,460,824,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2215
9069,185,258,776,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2214
9070,12,295,1612,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2213
9071,20,1077,2002,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2211
9072,16,159,673,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2210
9073,261,371,919,0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2208
9074,22,258,474,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2207
9075,24,358,1449,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2206
9076,33,290,1062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2205
9077,38,1360,1907,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2204
9078,36,1092,1891,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2204
9079,38,1098,1893,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2204
9080,77,1416,1887,1,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2203
9081,97,2097,1436,0,12,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2202
9082,18,155,563,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2201
9083,33,730,1809,0,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2200
9084,24,749,1970,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2200
9085,71,218,975,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2199
9086,138,581,638,0,6,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2198
9087,56,316,1150,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2198
9088,39,768,1804,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2197
9089,22,226,1020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2197
9090,16,167,1395,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2196
9091,143,12475,12131,0,91,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2194
9092,154,1440,1996,6,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2194
9093,28,762,2001,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2193
9094,321,775,1936,6,6,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2193
9095,144,853,2001,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2193
9096,36,1051,1916,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2191
9097,27,1179,1892,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2191
9098,42,614,1656,0,15,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2191
9099,26,190,861,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2190
9100,27,1078,1889,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2190
9101,75,382,1738,0,5,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2189
9102,30,1062,1925,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2188
9103,56,232,952,1,3,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2187
9104,1,40,716,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2185
9105,2223,856,1984,0,4,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2185
9106,1,46,659,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2185
9107,21,232,1096,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2184
9108,5,201,1736,0,4,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2184
9109,150,962,1990,1,6,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2184
9110,53,952,1960,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2183
9111,60,768,1887,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2182
9112,41,285,728,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2182
9113,127,833,1190,0,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2180
9114,249,194,721,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2179
9115,19,94,250,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2179
9116,16,163,812,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2179
9117,212,985,1982,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2178
9118,558,679,774,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2178
9119,18,127,682,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2177
9120,90,876,2001,0,5,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2176
9121,92,593,1986,12,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2176
9122,14,250,1869,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2176
9123,340,1385,1881,0,43,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2176
9124,60,924,2001,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2175
9125,34,1210,1910,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2175
9126,56,860,1953,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2175
9127,12,266,833,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2174
9128,1,28,738,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2173
9129,35,1157,1959,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2173
9130,1,39,765,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9131,1,43,760,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9132,1,32,747,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9133,154,948,2001,1,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2172
9134,1,84,789,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9135,1,41,766,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9136,1,58,778,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9137,102,525,1915,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2172
9138,20,1118,1888,0,10,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2171
9139,17,758,2000,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2171
9140,22,264,1176,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2170
9141,61,841,1498,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2170
9142,79,864,2000,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2170
9143,21,423,1484,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2170
9144,3,122,1509,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2169
9145,44,801,2001,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2169
9146,8,920,1895,0,13,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2168
9147,74,638,1990,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2168
9148,11,1096,1880,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2167
9149,6,687,1819,0,6,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2166
9150,38,594,2001,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2165
9151,35,896,1974,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2163
9152,15,745,2002,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2163
9153,58,984,1990,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2162
9154,21,396,1414,31,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2162
9155,422,2069,2083,0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2162
9156,16,163,757,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2162
9157,19,361,1462,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2161
9158,20,71,1161,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2161
9159,23,324,1336,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2161
9160,42,423,392,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2160
9161,29,291,1312,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2160
9162,81,912,1174,0,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2159
9163,692,2833,3425,19,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2158
9164,69,73,702,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2157
9165,25,285,1205,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2157
9166,11,323,1655,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9167,81,740,2000,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9168,100,432,1803,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9169,15,732,1962,0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9170,23,270,1208,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9171,22,559,1969,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9172,18,271,1218,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9173,52,668,1989,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9174,69,626,1856,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2156
9175,22,342,1282,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2155
9176,112,623,1392,7,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2155
9177,74,690,2001,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2155
9178,18,248,1145,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2155
9179,25,292,1156,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2155
9180,22,638,2001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9181,19,719,1999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2154
9182,223,1369,1987,0,12,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9183,25,303,1271,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9184,50,741,2002,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9185,32,369,1423,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9186,1,60,782,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9187,28,237,923,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9188,21,295,1181,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9189,1,70,777,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2154
9190,31,611,1952,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9191,33,294,909,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9192,305,570,1971,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9193,11,237,901,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2153
9194,1,34,728,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9195,22,229,1112,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9196,14,239,1082,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2153
9197,13,192,840,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2153
9198,13,250,1151,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9199,49,613,1988,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9200,15,275,1151,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9201,56,297,1988,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9202,117,675,2001,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9203,22,203,1008,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9204,395,11144,10533,0,56,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2152
9205,15,246,962,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9206,523,400,188,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9207,9,226,983,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9208,150,1722,2473,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9209,16,206,962,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9210,9,241,1040,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9211,13,261,1121,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2152
9212,7,299,1963,0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2152
9213,21,191,991,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2151
9214,17,55,241,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2151
9215,45,428,1472,0,8,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2151
9216,38,532,1984,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2151
9217,17,182,909,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2151
9218,236,1187,2002,0,7,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2151
9219,8,37,383,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9220,62,635,1991,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9221,51,771,2001,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9222,26,233,1007,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9223,20,234,866,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9224,45,168,737,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9225,19,188,874,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9226,19,188,880,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2150
9227,58,718,2001,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9228,25,184,765,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9229,21,242,1028,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9230,22,386,1374,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2150
9231,27,455,1584,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9232,14,259,667,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9233,22,191,860,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9234,17,166,824,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9235,4,86,848,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9236,30,1076,1827,4,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
9237,14,11,417,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2149
