statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_use_background_image,profile_background_tile,description,label,account_age_days,genuine,social_spambot,traditional_spambot
12423,929,1329,1,3,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1118,False,True,False
10977,771,1521,0,12,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1117,False,True,False
9770,21460,2574,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1117,False,True,False
11748,684,492,1,3,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1115,False,True,False
11346,632,1376,1,8,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1110,False,True,False
9938,549,1107,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1108,False,True,False
18782,563,639,0,8,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1,social_spambot,1107,False,True,False
11415,785,871,0,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1103,False,True,False
8348,727,853,1,3,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1,social_spambot,1100,False,True,False
10145,435,1879,0,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1098,False,True,False
10590,451,1941,1,3,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1095,False,True,False
11028,340,1744,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1094,False,True,False
9756,879,1777,0,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1085,False,True,False
6838,624,1894,0,5,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1080,False,True,False
198,7,86,0,0,1,1,0,1,0.0,0.0,0.0,1.0,0.0,0,social_spambot,1039,False,True,False
10103,299,1678,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1024,False,True,False
8733,454,1931,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1022,False,True,False
8047,519,1784,0,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1022,False,True,False
8458,405,1972,0,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1022,False,True,False
8336,294,1700,0,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1018,False,True,False
9374,317,1563,0,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,1016,False,True,False
9721,301,1431,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,995,False,True,False
1398,61,287,0,4,1,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,991,False,True,False
10295,2080,2125,0,8,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1,social_spambot,957,False,True,False
3139,1776,2001,38,25,1,1,1,1,0.0,0.0,0.0,1.0,1.0,1,social_spambot,952,False,True,False
1933,678,644,0,5,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,952,False,True,False
1929,537,528,0,7,1,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,952,False,True,False
8624,78,187,0,0,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1,social_spambot,947,False,True,False
1769,205,251,0,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,1,social_spambot,946,False,True,False
402,356,1017,0,5,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,923,False,True,False
1149,150,421,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,907,False,True,False
1294,126,517,4,0,1,1,1,0,1.0,0.0,1.0,1.0,0.0,1,social_spambot,899,False,True,False
12400,20973,59,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,social_spambot,874,False,True,False
1073,250,1107,0,3,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,866,False,True,False
720,2,0,0,0,1,1,1,1,1.0,0.0,0.0,1.0,0.0,1,social_spambot,851,False,True,False
370,65,175,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,851,False,True,False
761,104,297,0,3,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,832,False,True,False
6685,234,1262,0,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,social_spambot,827,False,True,False
4089,273,1474,0,6,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,social_spambot,827,False,True,False
190,3637,342,10,0,1,1,0,1,0.0,0.0,0.0,1.0,1.0,1,social_spambot,826,False,True,False
1596,221,216,177,12,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1,social_spambot,809,False,True,False
965,216,1094,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,809,False,True,False
574,1,0,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,774,False,True,False
541,248,820,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,744,False,True,False
148,21,90,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,725,False,True,False
215,90,314,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,722,False,True,False
247,96,318,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,722,False,True,False
464,86,376,170,0,0,1,1,1,0.0,0.0,1.0,1.0,1.0,1,social_spambot,719,False,True,False
47,8,53,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,715,False,True,False
3185,35,342,0,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1,social_spambot,666,False,True,False
142,41,58,3,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,social_spambot,643,False,True,False
171,10,60,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,624,False,True,False
106,4,23,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,622,False,True,False
173,2,20,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,622,False,True,False
137,29,124,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,604,False,True,False
170,115,353,38,2,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,604,False,True,False
65,135,998,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1,social_spambot,598,False,True,False
1259,837,1978,3200,9,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,3071,False,False,True
770,3274,3595,8,22,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,3049,False,False,True
1100,38849,34504,41,1014,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2965,False,False,True
6497,5902,5496,0,82,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2920,False,False,True
3203,2570,2638,0,5,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2770,False,False,True
2467,3421,3575,0,19,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2752,False,False,True
347,1451,1618,1,7,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2742,False,False,True
562,891,1643,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2687,False,False,True
24,915,1633,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2608,False,False,True
2511,12049,12263,0,212,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2604,False,False,True
9,1406,1797,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2548,False,False,True
66,888,1183,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2508,False,False,True
10,753,837,0,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2501,False,False,True
1694,8993,10228,0,4,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2498,False,False,True
2394,3947,3944,100,113,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2487,False,False,True
465,7511,8411,1,7,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2484,False,False,True
31,734,1827,1,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2472,False,False,True
10,6727,7518,0,20,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2463,False,False,True
16,1003,1973,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2461,False,False,True
164,933,1191,2,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2455,False,False,True
4467,315,530,0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2453,False,False,True
70,2745,3095,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2440,False,False,True
21,683,2001,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2439,False,False,True
669,1657,1970,4,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2434,False,False,True
12,100,116,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2432,False,False,True
464,233,527,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2429,False,False,True
152,155,449,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2428,False,False,True
194,773,2001,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2427,False,False,True
17,215,857,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2427,False,False,True
677,8020,8714,2,22,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2422,False,False,True
68,7407,8149,2,32,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2421,False,False,True
138,688,1720,1,15,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2419,False,False,True
203,183,77,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2415,False,False,True
116,1322,1891,2,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2413,False,False,True
448,1334,1892,3,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2410,False,False,True
1,257,1084,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2409,False,False,True
86,200,745,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2406,False,False,True
806,2782,2063,0,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2405,False,False,True
206,164,226,3,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2403,False,False,True
34402,1374,2001,263,51,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2399,False,False,True
12,573,1906,0,16,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2399,False,False,True
125,3826,4159,0,11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2396,False,False,True
452,992,1791,2,13,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2396,False,False,True
25,1441,1912,0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2393,False,False,True
42,128,263,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2393,False,False,True
47,133,88,15,7,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2393,False,False,True
16,143,721,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2386,False,False,True
24,1091,1102,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2386,False,False,True
6,1081,561,0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2384,False,False,True
130,914,1995,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2384,False,False,True
246,650,797,2,10,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2383,False,False,True
1,151,765,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2377,False,False,True
15,560,754,0,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2377,False,False,True
1,103,644,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2375,False,False,True
146,570,1233,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2374,False,False,True
1,113,691,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2372,False,False,True
1,82,465,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2372,False,False,True
1,100,515,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2372,False,False,True
16,784,1646,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2372,False,False,True
309,1059,1310,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2370,False,False,True
1,157,712,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2367,False,False,True
31,941,1975,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2366,False,False,True
1,126,711,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2365,False,False,True
145,976,1713,1,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2364,False,False,True
1,106,650,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2364,False,False,True
1,121,656,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2363,False,False,True
79,6340,6541,0,34,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2363,False,False,True
1455,10500,11478,2,22,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2362,False,False,True
768,560,1427,0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2361,False,False,True
1,97,674,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2361,False,False,True
1,114,609,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2361,False,False,True
14,4213,4710,0,32,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2358,False,False,True
3,1344,1577,0,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2358,False,False,True
2103,1315,1849,20,11,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2358,False,False,True
1,65,591,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2357,False,False,True
1703,589,1963,0,6,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2357,False,False,True
277,473,1336,1,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2357,False,False,True
5,415,527,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2356,False,False,True
4090,4872,5783,0,97,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2355,False,False,True
3,67,1392,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
245,914,1949,2,4,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2354,False,False,True
3,87,1715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,42,738,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,102,1765,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,100,1420,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
2,84,1524,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,108,1731,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,87,1501,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
2,106,1510,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,78,1669,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,126,1755,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
2,61,1106,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,128,1750,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2354,False,False,True
3,107,1749,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
3,81,1714,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
3,105,1687,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
2,85,1465,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
2,93,1457,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
2,72,1499,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
2,72,1507,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2353,False,False,True
352,494,1357,0,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2353,False,False,True
3,100,1820,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
3,64,1768,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,91,1743,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,58,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,22,393,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,64,1113,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,47,1047,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,61,1101,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2352,False,False,True
2,75,715,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2351,False,False,True
501,1248,1187,0,4,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2350,False,False,True
4,134,1731,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2349,False,False,True
185,121,325,1,2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2349,False,False,True
3,87,1021,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2348,False,False,True
3,82,1023,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2348,False,False,True
4,94,1019,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2348,False,False,True
3,105,1143,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2348,False,False,True
3,112,1077,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2347,False,False,True
1686,2028,2471,3,17,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2347,False,False,True
6713,1819,1887,2,41,1,0,0,1,0.0,0.0,1.0,0.0,0.0,1,traditional_spambot,2347,False,False,True
4,132,161,0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2346,False,False,True
38,518,1823,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2346,False,False,True
2644,3539,3644,0,4,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2346,False,False,True
2,66,703,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2346,False,False,True
3,70,679,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2346,False,False,True
2,67,711,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2346,False,False,True
2,104,1387,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2346,False,False,True
3,63,669,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
2,120,1485,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
2,65,675,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
2,59,686,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
2,59,656,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
2,68,681,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2345,False,False,True
71,239,647,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2345,False,False,True
27,55,160,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2344,False,False,True
1,38,316,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2344,False,False,True
2,119,1475,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2343,False,False,True
2,73,1435,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2343,False,False,True
200,889,1870,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2343,False,False,True
3401,5488,5321,21,25,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2342,False,False,True
1,51,341,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2342,False,False,True
75,165,739,11,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0,traditional_spambot,2342,False,False,True
1,56,309,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2342,False,False,True
1,45,320,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,50,291,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,39,285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,45,283,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,26,292,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,37,313,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,39,300,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
182,677,1975,2,10,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2340,False,False,True
74,904,2001,4,4,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,34,288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,46,317,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,40,283,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,47,318,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,59,332,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2340,False,False,True
1,50,309,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2339,False,False,True
1,72,745,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2339,False,False,True
2,49,278,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2339,False,False,True
4,241,1643,0,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2339,False,False,True
1,37,383,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2339,False,False,True
748,935,2001,12,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2338,False,False,True
4,52,295,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2338,False,False,True
3803,2061,2275,0,8,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2338,False,False,True
83,409,1869,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2337,False,False,True
82,447,1871,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2337,False,False,True
97,518,1779,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2337,False,False,True
94,539,1639,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2337,False,False,True
93,356,1211,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2337,False,False,True
73,437,1818,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
84,416,1866,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
74,375,1692,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
83,294,1194,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
85,393,1471,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
72,557,1847,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
98,463,1733,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2336,False,False,True
87,367,1840,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
1,39,339,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2336,False,False,True
80,534,1840,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
1,47,1513,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,traditional_spambot,2336,False,False,True
724,2896,3489,3,11,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
80,383,1507,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
77,453,1833,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
78,634,1877,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,traditional_spambot,2336,False,False,True
